date	day	sex	age	region	업종	value
20150919	6	여	30대	6	중국집	86
20150919	6	남	60대이상	6	중국집	21
20150919	6	남	10대	6	중국집	21
20150919	6	여	60대이상	6	중국집	16
20150919	6	여	10대	6	중국집	15
20150919	6	남	20대	6	중국집	89
20150919	6	남	50대	7	중국집	49
20150919	6	여	20대	7	중국집	24
20150919	6	여	40대	7	중국집	73
20150919	6	남	40대	7	중국집	85
20150919	6	여	50대	7	중국집	39
20150919	6	남	30대	7	중국집	89
20150919	6	남	20대	7	중국집	60
20150919	6	여	10대	7	중국집	10
20150919	6	여	60대이상	7	중국집	23
20150919	6	남	10대	7	중국집	21
20150919	6	남	60대이상	7	중국집	25
20150919	6	여	30대	7	중국집	96
20150919	6	여	20대	8	중국집	19
20150919	6	남	20대	8	중국집	33
20150919	6	남	40대	8	중국집	46
20150919	6	여	40대	8	중국집	43
20150919	6	남	50대	8	중국집	41
20150919	6	여	30대	8	중국집	45
20150919	6	여	50대	8	중국집	20
20150919	6	남	10대	8	중국집	19
20150919	6	남	60대이상	8	중국집	16
20150919	6	여	10대	8	중국집	5
20150919	6	여	60대이상	8	중국집	13
20150919	6	남	30대	8	중국집	60
20150919	6	여	40대	9	중국집	88
20150919	6	남	40대	9	중국집	86
20150919	6	남	20대	9	중국집	40
20150919	6	여	50대	9	중국집	29
20150919	6	여	30대	9	중국집	79
20150919	6	남	50대	9	중국집	36
20150919	6	남	30대	9	중국집	101
20150919	6	여	60대이상	9	중국집	25
20150919	6	여	10대	9	중국집	10
20150919	6	남	60대이상	9	중국집	26
20150919	6	남	10대	9	중국집	27
20150919	6	여	20대	9	중국집	27
20150919	6	여	60대이상	10	중국집	30
20150919	6	여	10대	10	중국집	27
20150919	6	남	20대	10	중국집	19
20150919	6	여	50대	10	중국집	27
20150919	6	남	60대이상	10	중국집	14
20150919	6	남	50대	10	중국집	35
20150919	6	남	10대	10	중국집	67
20150919	6	여	40대	10	중국집	52
20150919	6	여	30대	10	중국집	38
20150919	6	남	40대	10	중국집	49
20150919	6	남	30대	10	중국집	50
20150919	6	여	20대	10	중국집	19
20150919	6	남	20대	11	중국집	142
20150919	6	여	20대	11	중국집	66
20150919	6	여	40대	11	중국집	108
20150919	6	남	40대	11	중국집	136
20150919	6	여	50대	11	중국집	70
20150919	6	남	30대	11	중국집	149
20150919	6	남	50대	11	중국집	77
20150919	6	남	60대이상	11	중국집	44
20150919	6	남	10대	11	중국집	28
20150919	6	여	60대이상	11	중국집	24
20150919	6	여	10대	11	중국집	23
20150919	6	여	30대	11	중국집	124
20150919	6	남	60대이상	12	중국집	35
20150919	6	남	10대	12	중국집	19
20150919	6	남	30대	12	중국집	111
20150919	6	남	40대	12	중국집	93
20150919	6	여	60대이상	12	중국집	21
20150919	6	여	40대	12	중국집	96
20150919	6	여	10대	12	중국집	18
20150919	6	남	20대	12	중국집	91
20150919	6	여	50대	12	중국집	55
20150919	6	여	20대	12	중국집	52
20150919	6	남	50대	12	중국집	28
20150919	6	여	30대	12	중국집	99
20150919	6	여	40대	13	중국집	101
20150919	6	여	30대	13	중국집	93
20150919	6	남	50대	13	중국집	35
20150919	6	여	20대	13	중국집	77
20150919	6	남	40대	13	중국집	95
20150919	6	남	20대	13	중국집	99
20150919	6	남	30대	13	중국집	133
20150919	6	남	10대	13	중국집	27
20150919	6	남	60대이상	13	중국집	19
20150919	6	여	10대	13	중국집	15
20150919	6	여	60대이상	13	중국집	23
20150919	6	여	50대	13	중국집	50
20150919	6	여	40대	14	중국집	72
20150919	6	여	30대	14	중국집	71
20150919	6	남	50대	14	중국집	39
20150919	6	여	50대	14	중국집	34
20150919	6	남	40대	14	중국집	100
20150919	6	남	20대	14	중국집	111
20150919	6	남	30대	14	중국집	115
20150919	6	여	60대이상	14	중국집	17
20150919	6	여	10대	14	중국집	8
20150919	6	남	60대이상	14	중국집	29
20150919	6	남	10대	14	중국집	27
20150919	6	여	20대	14	중국집	62
20150919	6	여	30대	15	중국집	129
20150919	6	남	30대	15	중국집	163
20150919	6	여	50대	15	중국집	71
20150919	6	남	50대	15	중국집	66
20150919	6	여	40대	15	중국집	127
20150919	6	여	20대	15	중국집	68
20150919	6	남	40대	15	중국집	133
20150919	6	남	60대이상	15	중국집	43
20150919	6	남	10대	15	중국집	14
20150919	6	여	60대이상	15	중국집	28
20150919	6	여	10대	15	중국집	9
20150919	6	남	20대	15	중국집	79
20150919	6	남	60대이상	16	중국집	15
20150919	6	남	10대	16	중국집	5
20150919	6	남	30대	16	중국집	60
20150919	6	여	30대	16	중국집	42
20150919	6	여	60대이상	16	중국집	9
20150919	6	여	40대	16	중국집	26
20150919	6	여	10대	16	중국집	5
20150919	6	남	50대	16	중국집	17
20150919	6	여	20대	16	중국집	19
20150919	6	여	50대	16	중국집	22
20150919	6	남	20대	16	중국집	30
20150919	6	남	40대	16	중국집	39
20150919	6	남	50대	17	중국집	44
20150919	6	여	50대	17	중국집	40
20150919	6	남	30대	17	중국집	86
20150919	6	남	40대	17	중국집	73
20150919	6	여	20대	17	중국집	32
20150919	6	여	40대	17	중국집	65
20150919	6	남	20대	17	중국집	65
20150919	6	남	60대이상	17	중국집	19
20150919	6	남	10대	17	중국집	12
20150919	6	여	60대이상	17	중국집	18
20150919	6	여	10대	17	중국집	8
20150919	6	여	30대	17	중국집	69
20150919	6	여	50대	18	중국집	72
20150919	6	남	20대	18	중국집	115
20150919	6	여	30대	18	중국집	155
20150919	6	여	40대	18	중국집	149
20150919	6	남	50대	18	중국집	99
20150919	6	남	40대	18	중국집	181
20150919	6	여	20대	18	중국집	66
20150919	6	남	10대	18	중국집	15
20150919	6	남	60대이상	18	중국집	53
20150919	6	여	10대	18	중국집	10
20150919	6	여	60대이상	18	중국집	48
20150919	6	남	30대	18	중국집	228
20150919	6	여	10대	19	중국집	18
20150919	6	여	60대이상	19	중국집	20
20150919	6	남	30대	19	중국집	83
20150919	6	여	30대	19	중국집	95
20150919	6	남	10대	19	중국집	42
20150919	6	여	40대	19	중국집	91
20150919	6	남	60대이상	19	중국집	26
20150919	6	남	50대	19	중국집	36
20150919	6	여	50대	19	중국집	40
20150919	6	여	20대	19	중국집	23
20150919	6	남	20대	19	중국집	53
20150919	6	남	40대	19	중국집	74
20150919	6	남	60대이상	20	중국집	25
20150919	6	남	10대	20	중국집	5
20150919	6	남	30대	20	중국집	110
20150919	6	남	40대	20	중국집	67
20150919	6	여	60대이상	20	중국집	15
20150919	6	여	40대	20	중국집	54
20150919	6	여	10대	20	중국집	6
20150919	6	남	20대	20	중국집	49
20150919	6	여	50대	20	중국집	23
20150919	6	여	20대	20	중국집	24
20150919	6	남	50대	20	중국집	28
20150919	6	여	30대	20	중국집	69
20150919	6	여	10대	21	중국집	9
20150919	6	여	60대이상	21	중국집	32
20150919	6	여	40대	21	중국집	86
20150919	6	남	40대	21	중국집	125
20150919	6	남	10대	21	중국집	17
20150919	6	남	30대	21	중국집	147
20150919	6	남	60대이상	21	중국집	32
20150919	6	남	50대	21	중국집	74
20150919	6	여	20대	21	중국집	39
20150919	6	여	50대	21	중국집	50
20150919	6	남	20대	21	중국집	71
20150919	6	여	30대	21	중국집	80
20150919	6	여	60대이상	22	중국집	20
20150919	6	여	10대	22	중국집	13
20150919	6	남	20대	22	중국집	60
20150919	6	여	50대	22	중국집	47
20150919	6	남	60대이상	22	중국집	24
20150919	6	남	50대	22	중국집	45
20150919	6	남	10대	22	중국집	28
20150919	6	여	40대	22	중국집	92
20150919	6	남	40대	22	중국집	103
20150919	6	여	30대	22	중국집	116
20150919	6	남	30대	22	중국집	106
20150919	6	여	20대	22	중국집	45
20150919	6	남	10대	23	중국집	16
20150919	6	남	60대이상	23	중국집	27
20150919	6	남	40대	23	중국집	77
20150919	6	여	40대	23	중국집	43
20150919	6	여	10대	23	중국집	7
20150919	6	여	30대	23	중국집	54
20150919	6	여	60대이상	23	중국집	39
20150919	6	여	50대	23	중국집	40
20150919	6	남	50대	23	중국집	47
20150919	6	남	20대	23	중국집	73
20150919	6	여	20대	23	중국집	40
20150919	6	남	30대	23	중국집	81
20150919	6	여	10대	24	중국집	5
20150919	6	여	60대이상	24	중국집	18
20150919	6	여	50대	24	중국집	48
20150919	6	남	20대	24	중국집	137
20150919	6	남	10대	24	중국집	17
20150919	6	여	20대	24	중국집	57
20150919	6	남	60대이상	24	중국집	41
20150919	6	여	30대	24	중국집	105
20150919	6	남	30대	24	중국집	209
20150919	6	여	40대	24	중국집	112
20150919	6	남	40대	24	중국집	148
20150919	6	남	50대	24	중국집	113
20150919	6	남	60대이상	25	중국집	35
20150919	6	남	10대	25	중국집	18
20150919	6	남	30대	25	중국집	81
20150919	6	남	40대	25	중국집	68
20150919	6	여	60대이상	25	중국집	13
20150919	6	여	40대	25	중국집	69
20150919	6	여	10대	25	중국집	10
20150919	6	남	50대	25	중국집	45
20150919	6	여	50대	25	중국집	43
20150919	6	여	20대	25	중국집	33
20150919	6	남	20대	25	중국집	53
20150919	6	여	30대	25	중국집	69
20150920	7	남	60대이상	1	중국집	56
20150920	7	남	10대	1	중국집	32
20150920	7	여	40대	1	중국집	211
20150920	7	남	40대	1	중국집	202
20150920	7	여	60대이상	1	중국집	48
20150920	7	남	30대	1	중국집	287
20150920	7	여	10대	1	중국집	12
20150920	7	남	20대	1	중국집	153
20150920	7	여	20대	1	중국집	91
20150920	7	여	50대	1	중국집	85
20150920	7	남	50대	1	중국집	104
20150920	7	여	30대	1	중국집	215
20150920	7	여	10대	2	중국집	16
20150920	7	여	60대이상	2	중국집	33
20150920	7	남	30대	2	중국집	166
20150920	7	남	40대	2	중국집	119
20150920	7	남	10대	2	중국집	18
20150920	7	여	40대	2	중국집	123
20150920	7	남	60대이상	2	중국집	36
20150920	7	남	50대	2	중국집	83
20150920	7	여	20대	2	중국집	52
20150920	7	여	50대	2	중국집	46
20150920	7	남	20대	2	중국집	80
20150920	7	여	30대	2	중국집	116
20150920	7	남	10대	3	중국집	15
20150920	7	남	60대이상	3	중국집	35
20150920	7	여	30대	3	중국집	88
20150920	7	남	30대	3	중국집	116
20150920	7	여	10대	3	중국집	7
20150920	7	남	40대	3	중국집	114
20150920	7	여	60대이상	3	중국집	27
20150920	7	여	50대	3	중국집	30
20150920	7	남	20대	3	중국집	69
20150920	7	남	50대	3	중국집	47
20150920	7	여	20대	3	중국집	32
20150920	7	여	40대	3	중국집	92
20150920	7	남	60대이상	4	중국집	49
20150920	7	남	10대	4	중국집	28
20150920	7	여	50대	4	중국집	76
20150920	7	남	50대	4	중국집	88
20150920	7	여	60대이상	4	중국집	34
20150920	7	여	20대	4	중국집	78
20150920	7	여	10대	4	중국집	10
20150920	7	여	30대	4	중국집	192
20150920	7	여	40대	4	중국집	145
20150920	7	남	30대	4	중국집	224
20150920	7	남	40대	4	중국집	164
20150920	7	남	20대	4	중국집	126
20150920	7	여	60대이상	5	중국집	27
20150920	7	여	10대	5	중국집	15
20150920	7	남	50대	5	중국집	55
20150920	7	여	50대	5	중국집	51
20150920	7	남	60대이상	5	중국집	30
20150920	7	남	20대	5	중국집	195
20150920	7	남	10대	5	중국집	20
20150920	7	남	30대	5	중국집	284
20150920	7	남	40대	5	중국집	112
20150920	7	여	30대	5	중국집	155
20150920	7	여	40대	5	중국집	84
20150920	7	여	20대	5	중국집	104
20150920	7	여	10대	6	중국집	7
20150920	7	여	60대이상	6	중국집	16
20150920	7	남	30대	6	중국집	120
20150920	7	남	40대	6	중국집	78
20150920	7	남	10대	6	중국집	14
20150920	7	여	40대	6	중국집	76
20150920	7	남	60대이상	6	중국집	21
20150920	7	남	20대	6	중국집	86
20150920	7	여	20대	6	중국집	55
20150920	7	여	50대	6	중국집	37
20150920	7	남	50대	6	중국집	49
20150920	7	여	30대	6	중국집	79
20150920	7	남	60대이상	7	중국집	20
20150920	7	남	10대	7	중국집	18
20150920	7	여	20대	7	중국집	29
20150920	7	남	50대	7	중국집	42
20150920	7	여	60대이상	7	중국집	20
20150920	7	여	50대	7	중국집	37
20150920	7	여	10대	7	중국집	11
20150920	7	여	30대	7	중국집	94
20150920	7	남	30대	7	중국집	110
20150920	7	여	40대	7	중국집	75
20150920	7	남	40대	7	중국집	91
20150920	7	남	20대	7	중국집	52
20150920	7	여	60대이상	8	중국집	23
20150920	7	여	10대	8	중국집	7
20150920	7	남	50대	8	중국집	48
20150920	7	여	20대	8	중국집	22
20150920	7	남	60대이상	8	중국집	18
20150920	7	남	20대	8	중국집	26
20150920	7	남	10대	8	중국집	8
20150920	7	남	30대	8	중국집	56
20150920	7	남	40대	8	중국집	68
20150920	7	여	30대	8	중국집	50
20150920	7	여	40대	8	중국집	32
20150920	7	여	50대	8	중국집	27
20150920	7	남	10대	9	중국집	26
20150920	7	남	60대이상	9	중국집	21
20150920	7	남	40대	9	중국집	81
20150920	7	여	40대	9	중국집	96
20150920	7	여	10대	9	중국집	11
20150920	7	여	30대	9	중국집	64
20150920	7	여	60대이상	9	중국집	18
20150920	7	여	20대	9	중국집	35
20150920	7	남	20대	9	중국집	54
20150920	7	남	50대	9	중국집	54
20150920	7	여	50대	9	중국집	41
20150920	7	남	30대	9	중국집	101
20150920	7	여	20대	10	중국집	31
20150920	7	남	50대	10	중국집	36
20150920	7	여	30대	10	중국집	45
20150920	7	여	40대	10	중국집	53
20150920	7	남	20대	10	중국집	34
20150920	7	남	40대	10	중국집	44
20150920	7	여	50대	10	중국집	25
20150920	7	남	10대	10	중국집	70
20150920	7	남	60대이상	10	중국집	21
20150920	7	여	10대	10	중국집	27
20150920	7	여	60대이상	10	중국집	17
20150920	7	남	30대	10	중국집	47
20150920	7	여	10대	11	중국집	9
20150920	7	여	60대이상	11	중국집	53
20150920	7	여	20대	11	중국집	79
20150920	7	남	20대	11	중국집	157
20150920	7	남	10대	11	중국집	31
20150920	7	여	50대	11	중국집	66
20150920	7	남	60대이상	11	중국집	45
20150920	7	남	40대	11	중국집	153
20150920	7	남	30대	11	중국집	176
20150920	7	여	40대	11	중국집	122
20150920	7	여	30대	11	중국집	104
20150920	7	남	50대	11	중국집	90
20150920	7	여	30대	12	중국집	106
20150920	7	남	30대	12	중국집	121
20150920	7	여	50대	12	중국집	37
20150920	7	남	20대	12	중국집	124
20150920	7	여	40대	12	중국집	67
20150920	7	여	20대	12	중국집	48
20150920	7	남	40대	12	중국집	83
20150920	7	여	10대	12	중국집	13
20150920	7	여	60대이상	12	중국집	28
20150920	7	남	10대	12	중국집	14
20150920	7	남	60대이상	12	중국집	46
20150920	7	남	50대	12	중국집	53
20150920	7	여	60대이상	13	중국집	23
20150920	7	여	10대	13	중국집	14
20150920	7	여	30대	13	중국집	110
20150920	7	남	30대	13	중국집	139
20150920	7	남	60대이상	13	중국집	17
20150920	7	남	40대	13	중국집	92
20150920	7	남	10대	13	중국집	14
20150920	7	여	50대	13	중국집	23
20150920	7	남	20대	13	중국집	111
20150920	7	남	50대	13	중국집	52
20150920	7	여	20대	13	중국집	73
20150920	7	여	40대	13	중국집	73
20150920	7	남	10대	14	중국집	22
20150920	7	남	60대이상	14	중국집	27
20150920	7	여	30대	14	중국집	63
20150920	7	남	30대	14	중국집	136
20150920	7	여	10대	14	중국집	12
20150920	7	남	40대	14	중국집	96
20150920	7	여	60대이상	14	중국집	17
20150920	7	여	50대	14	중국집	29
20150920	7	남	20대	14	중국집	126
20150920	7	남	50대	14	중국집	44
20150920	7	여	20대	14	중국집	71
20150920	7	여	40대	14	중국집	74
20150920	7	여	10대	15	중국집	14
20150920	7	여	60대이상	15	중국집	28
20150920	7	남	30대	15	중국집	140
20150920	7	여	30대	15	중국집	118
20150920	7	남	10대	15	중국집	25
20150920	7	여	40대	15	중국집	136
20150920	7	남	60대이상	15	중국집	36
20150920	7	남	20대	15	중국집	79
20150920	7	여	20대	15	중국집	60
20150920	7	여	50대	15	중국집	37
20150920	7	남	50대	15	중국집	50
20150920	7	남	40대	15	중국집	102
20150920	7	남	40대	16	중국집	32
20150920	7	여	40대	16	중국집	36
20150920	7	여	50대	16	중국집	12
20150920	7	남	50대	16	중국집	12
20150920	7	남	30대	16	중국집	62
20150920	7	여	20대	16	중국집	28
20150920	7	여	30대	16	중국집	29
20150920	7	여	10대	16	중국집	5
20150920	7	여	60대이상	16	중국집	7
20150920	7	남	10대	16	중국집	6
20150920	7	남	60대이상	16	중국집	14
20150920	7	남	20대	16	중국집	40
20150920	7	여	10대	17	중국집	5
20150920	7	여	60대이상	17	중국집	23
20150920	7	여	20대	17	중국집	38
20150920	7	남	50대	17	중국집	33
20150920	7	남	10대	17	중국집	11
20150920	7	여	50대	17	중국집	39
20150920	7	남	60대이상	17	중국집	16
20150920	7	남	40대	17	중국집	68
20150920	7	남	30대	17	중국집	75
20150920	7	여	40대	17	중국집	70
20150920	7	여	30대	17	중국집	67
20150920	7	남	20대	17	중국집	73
20150920	7	여	60대이상	18	중국집	38
20150920	7	여	10대	18	중국집	14
20150920	7	남	20대	18	중국집	135
20150920	7	여	20대	18	중국집	67
20150920	7	남	60대이상	18	중국집	54
20150920	7	남	50대	18	중국집	93
20150920	7	남	10대	18	중국집	25
20150920	7	여	40대	18	중국집	150
20150920	7	여	30대	18	중국집	170
20150920	7	남	40대	18	중국집	192
20150920	7	남	30대	18	중국집	253
20150920	7	여	50대	18	중국집	69
20150920	7	여	30대	19	중국집	79
20150920	7	남	30대	19	중국집	98
20150920	7	여	50대	19	중국집	38
20150920	7	남	20대	19	중국집	55
20150920	7	여	40대	19	중국집	107
20150920	7	여	20대	19	중국집	51
20150920	7	남	40대	19	중국집	97
20150920	7	남	60대이상	19	중국집	32
20150920	7	남	10대	19	중국집	27
20150920	7	여	60대이상	19	중국집	23
20150920	7	여	10대	19	중국집	12
20150920	7	남	50대	19	중국집	45
20150920	7	여	30대	20	중국집	65
20150920	7	남	30대	20	중국집	63
20150920	7	여	50대	20	중국집	21
20150920	7	남	20대	20	중국집	47
20150920	7	여	40대	20	중국집	50
20150920	7	여	20대	20	중국집	41
20150920	7	남	40대	20	중국집	77
20150920	7	여	10대	20	중국집	9
20150920	7	여	60대이상	20	중국집	16
20150920	7	남	10대	20	중국집	14
